ticker,date,time,headline
VND,2/28/2022,14:52,"Chứng khoán VNDirect (VND) chốt ngày chào bán cổ phiếu, tăng vốn gấp 3 lần lên 12.178 tỷ đồng"
VND,2/25/2022,12:07,UBCK chấp thuận cho VNDirect tăng vốn lên hơn 12.000 tỷ đồng
VND,2/23/2022,11:15,"Review ETF tháng 3: Bán loạt cổ phiếu lớn chi ngàn tỷ mua vào VND, NLG, FTS, DXG, SZC, HUT"
VND,1/20/2022,15:16,"VNDIRECT lãi kỷ lục gần 2.200 tỷ đồng trong năm 2021, gấp 3,2 lần năm trước"
VND,1/19/2022,0:01,"VNDIRECT: Tin đồn UBCKNN từ chối cho tăng vốn là thiếu căn cứ, không có rủi ro từ biến động của nhóm cổ phiếu FLC"
VND,1/17/2022,18:06,"VND chính thức lọt rổ VNFinLead trong kỳ cơ cấu tháng 1, ước tính được mua 1,6 triệu cổ phiếu"
VND,1/6/2022,15:04,"VNFinLead ETF có thể mua vào gần 1,4 triệu VND trong kỳ cơ cấu tháng 1?"
VND,1/4/2022,11:22,VNDIRECT có thể lọt rổ VNFinLead ETF trong kỳ cơ cấu tháng 1?
VND,1/4/2022,10:20,VND có thể mất giá trở lại nếu Fed thu hẹp QE và tăng lãi suất?
VND,1/1/2022,8:15,"Tiền tệ năm 2021: USD tăng mạnh nhất kể từ 2015, bath Thái giảm tồi tệ nhất kể từ năm 2000, cả Nhân dân tệ và VNĐ cùng tăng giá"
VND,12/31/2021,14:26,"Thị trường ngoại tệ năm 2021: Vượt ''sóng dữ'', VND là đồng tiền hiếm hoi lên giá so với USD"
VND,12/17/2021,16:58,VNDirect triển khai phát hành gần 783 triệu cổ phiếu thưởng và chào bán cho cổ đông hiện hữu
VND,12/14/2021,19:06,VNDirect dự báo 4 nhóm ngành có triển vọng tăng trưởng vào năm 2022
VND,11/29/2021,12:34,VND lên giá do những yếu tố nào?
VND,11/17/2021,11:17,"VNDIRECT tiếp tục trình phương án phát hành cổ phiếu thưởng tỷ lệ 80% và chào bán cổ phiếu ESOP giá 10.000 đồng, vốn điều lệ dự kiến vượt 12.000 tỷ đồng"
VND,11/16/2021,17:35,"VNDIRECT lần thứ 2 trong năm lên kế hoạch phát hành cổ phiếu tỷ lệ 1:1, vốn điều lệ tăng xấp xỉ lên ngưỡng 10.000 tỷ đồng"
VND,11/15/2021,17:32,"Chứng khoán VNDIRECT nới ""room"" ngoại lên 100%"
VND,11/7/2021,12:25,Áp lực mất giá của Việt Nam đồng có thể quay lại trong thời gian tới?
VND,11/2/2021,17:50,"VND tăng gấp 5 lần từ đầu năm, VnDirect đưa toàn bộ gần 6 triệu cổ phiếu quỹ ra bán"
VND,10/13/2021,16:45,Yếu tố nào giúp tỷ giá VNĐ/USD tháng 9 tiếp tục tăng?
VND,10/5/2021,18:36,"VnDirect thông qua nâng kế hoạch lợi nhuận 2021 lên 1.600 tỷ đồng, đưa trái phiếu niêm yết trên sàn"
VND,10/5/2021,17:34,"Tăng mạnh từ đầu năm, VNDirect đăng ký bán 6 triệu cổ phiếu quỹ"
VND,9/7/2021,20:32,Chứng khoán VNDIRECT nâng kế hoạch lợi nhuận 2021 thêm 82% lên mức 1.600 tỷ đồng
VND,8/29/2021,10:26,Điều chỉnh lãi suất tiền gửi dự trữ bắt buộc và những tác động tích cực
VND,7/15/2021,9:40,Quỹ ngoại thoái vốn khỏi VNDirect
VND,6/2/2021,21:05,"VNDIRECT chốt quyền chào bán 214 triệu cổ phiếu, dự kiến huy động hơn 3.100 tỷ đồng"
VND,5/5/2021,0:02,Bộ Tài chính “tuýt còi” các Công ty chứng khoán “biến tướng” huy động vốn từ khách hàng
VND,4/20/2021,18:23,"VNDIRECT lãi 482 tỷ đồng trong quý 1, tăng trưởng 724% so với cùng kỳ 2020"
VND,4/14/2021,10:01,"VnDirect (VND) triển khai phương án phát hành 214 triệu cổ phiếu, tăng vốn điều lệ lên gấp đôi"
VND,4/14/2021,6:31,Đồng VND đang đối diện áp lực giảm giá
VND,4/4/2021,16:03,VnDirect (VND) chốt danh sách cổ đông nhận cổ tức bằng tiền tỷ lệ 5%
VND,3/25/2021,17:30,VNDIRECT (VND) tạm thời bị loại khỏi rổ VNFinLead do chuyển giao dịch sang HNX
VND,3/24/2021,9:09,VnDirect đã bán xong 6 triệu cổ phiếu quỹ
VND,3/18/2021,16:30,"ĐHCĐ VNDIRECT: Kế hoạch lãi ròng 880 tỷ đồng trong năm 2021 hoàn toàn khả thi, quý 1 ước lãi tương đương 40% kế hoạch năm"
VND,3/12/2021,14:22,"VNDIRECT lên kế hoạch chào bán hơn 220 triệu cổ phiếu, tạm chuyển giao dịch sang HNX để giảm tải cho HoSE"
VND,1/21/2021,10:46,VnDirect muốn bán 6 triệu cổ phiếu quỹ sau giai đoạn tăng mạnh
VND,11/5/2020,13:30,"Cho khách hàng mua chứng khoán khi không đủ tiền, VnDirect bị UBCKNN phạt"
VND,10/20/2020,19:55,"VNDIRECT lãi 253 tỷ đồng trong quý 3, tăng trưởng 114% so với cùng kỳ 2019"
VND,9/3/2020,19:20,VND có thể lên giá so với USD trong thời gian tới
VND,9/3/2020,10:22,Làm thế nào để tránh bị gán nhãn thao túng tiền tệ?
VND,7/21/2020,10:08,"Hồi phục hậu Covid-19, VNDIRECT báo lãi quý 2 tăng trưởng 247%"
VND,7/11/2020,9:21,Tỷ giá sẽ như thế nào trong thời gian tới?
VND,6/30/2020,16:27,"ĐHCĐ VNDIRECT: Đẩy mạnh phát triển sản phẩm quản lý tài sản, hoàn thành trên 40% kế hoạch lợi nhuận sau 6 tháng đầu năm"
VND,5/11/2020,12:45,Vay VND hay USD có lợi hơn?
VND,5/1/2020,13:08,"USD ""hạ nhiệt"", sức ép tỷ giá sẽ vơi bớt?"
VND,4/20/2020,17:40,"VNDIRECT báo lãi quý 1 đạt 58,6 tỷ đồng, giảm 35%"
VND,3/25/2020,10:44,"Dự trữ ngoại hối 83 tỷ USD, VinaCapital tin tưởng VND sẽ ổn định ở mức hiện tại"
VND,1/25/2020,20:03,Chứng khoán VnDirect (VND) bị phạt ngày cuối năm
VND,10/18/2019,17:37,"VNDIRECT (VND) lãi quý 3 tăng trưởng 6%, hoàn thành 48% kế hoạch đề ra trong năm 2019"
VND,9/18/2019,17:26,"Ba phiên liên tiếp, Ngân hàng Nhà nước hút ròng 42 nghìn tỷ đồng"
VND,9/13/2019,9:08,"""VND mạnh vào thời điểm không thích hợp"""
VND,9/5/2019,6:53,"Bất chấp áp lực quốc tế gia tăng, VND vẫn cứ mạnh lên"
VND,9/3/2019,17:11,Chưa đến mức phá giá VNĐ
VND,8/28/2019,11:21,VND sẽ đi về đâu?
VND,8/13/2019,14:04,Tỷ giá USD/VND – bình yên trong tâm bão
VND,8/10/2019,11:17,VND tăng giá liên tục trong 2 tháng
VND,7/22/2019,10:45,"Thị trường kém thuận lợi, VNDIRECT báo lãi 6 tháng đầu năm sụt giảm so với cùng kỳ năm 2018"
VND,7/15/2019,18:36,"Chỉ 5 tuần, VND đã lấy lại toàn bộ phần mất giá của các tháng đầu năm"
VND,7/2/2019,17:39,"Chứng khoán VnDirect bị truy thu và phạt hơn 1,3 tỷ đồng tiền thuế"
VND,6/28/2019,15:57,"TS. Lê Xuân Nghĩa: Năm 2019, VND mất giá 4% mới hỗ trợ thương mại"
VND,5/28/2019,9:17,Doanh nghiệp và ngân hàng nên chủ động ứng phó với những biến đổi của tỷ giá
VND,5/25/2019,23:03,Đo sức đề kháng của tiền đồng
VND,5/17/2019,8:52,Chiến tranh thương mại Mỹ-Trung: VND sẽ đi về đâu?
VND,4/18/2019,16:13,"VNDIRECT đặt kế hoạch lợi nhuận tăng trưởng 31% trong năm 2019, quý 1 ước lãi 102 tỷ đồng"
VND,1/15/2019,9:00,Áp lực với tỷ giá trong ngắn hạn đã giảm đáng kể
VND,12/30/2018,19:16,VNĐ được dự báo mất giá không quá 3% trong năm 2019
VND,12/17/2018,20:31,Tiền VND lên giá
VND,11/30/2018,10:37,Thanh khoản hệ thống ngân hàng tốt lên
VND,11/13/2018,10:17,"Ngân hàng Nhà nước tiếp tục bơm ròng, lãi suất liên ngân hàng chững lại"
VND,10/27/2018,12:08,VnDirect đăng ký mua 10 triệu cổ phiếu quỹ
VND,10/25/2018,10:50,Ngân hàng Nhà nước bơm mạnh tiền ra thị trường
VND,10/11/2018,20:32,"VND lên giá gần 3,3% so với nhân dân tệ từ đầu năm"
VND,9/25/2018,8:35,“VND yếu sẽ giúp giảm tải áp lực tiêu cực từ chiến tranh thương mại Mỹ - Trung”
VND,9/24/2018,10:46,Cuộc chiến thương mại Mỹ - Trung: VND có thoát thế “kẹp giữa” USD và CNY?
VND,8/25/2018,8:18,BVSC: Tỷ giá có thể tăng khoảng 3% trong năm nay
VND,8/20/2018,8:44,"Giá vốn tiền đồng tăng giúp ""kìm chân"" tỷ giá"
VND,8/13/2018,7:06,3 công ty chứng khoán vừa bị VSD khiển trách
VND,8/11/2018,18:49,"Tỷ giá tăng nóng, NHNN kiểm soát bằng nhiều công cụ linh hoạt"
VND,8/1/2018,16:58,Tỷ giá trong ngân hàng đã tăng vượt hầu hết các dự báo
VND,7/30/2018,8:20,Tỷ giá và sự phối hợp chính sách mới
VND,7/19/2018,13:13,Giảm giá VND để hỗ trợ xuất khẩu: Nên hay không?
VND,7/18/2018,19:22,Tín hiệu mới trên thị trường ngoại tệ
VND,7/16/2018,16:53,Lãi suất liên ngân hàng tiếp tục tăng
VND,7/12/2018,7:11,Trung Quốc phá giá nhân dân tệ: Tiền Việt ra sao?
VND,7/9/2018,15:12,Lãi suất USD liên ngân hàng cao gấp hơn 2 lần so với lãi suất VND
VND,6/28/2018,7:47,Đồng tiền nào đã tăng giá mạnh nhất so với VND?
VND,6/25/2018,14:19,"Lãnh đạo ""quăng phao"" vẫn không cứu được đà giảm giá cổ phiếu VnDirect"
VND,6/24/2018,23:40,Chuyên gia: Hãy chấp nhận và tìm cách chung sống với đồng USD mạnh lên
VND,6/8/2018,14:53,Nhu cầu vay mượn liên ngân hàng tăng mạnh
VND,5/11/2018,17:32,VnDirect chính thức lên tiếng về sự việc liên quan tới HomeDirect
VND,4/13/2018,7:37,IFC đề xuất phát hành trái phiếu quốc tế gắn với VNĐ
VND,4/12/2018,22:00,VND mất giá đáng kể so với các ngoại tệ khác ngoài USD
VND,2/11/2018,12:15,"Xung lực từ kiều hối: 13,8 tỉ USD"
VND,2/5/2018,17:57,"Vì sao có ""diễn biến lạ"" của các cặp tỷ giá?"
VND,1/10/2018,10:49,"""Sẽ xem xét hỗ trợ ngân hàng có điều kiện giảm lãi suất"""
VND,1/10/2018,9:32,Dự trữ ngoại hối Việt Nam vượt mức 53 tỷ USD
VND,12/26/2017,8:05,Kho dự trữ ngoại tệ Việt Nam có thể lên tới bao nhiêu?
VND,12/11/2017,10:29,"Tỷ giá trung tâm tiếp tục tăng, USD ngân hàng vẫn ổn định"
VND,11/20/2017,14:10,Biến động lạ của tỷ giá?
VND,11/10/2017,8:36,Sự tĩnh lặng đáng ngờ của tỷ giá
VND,11/9/2017,11:51,"Tín dụng 10 tháng đầu năm ước tăng 13,5%"
VND,11/5/2017,19:33,Có nên kỳ vọng vào sóng tỷ giá cuối năm?
VND,10/10/2017,11:45,"""GDP nhiều khả năng đạt được mục tiêu đề ra mà không nhất thiết phải đẩy quá mạnh tín dụng"""
VND,9/18/2017,8:53,"VNDIRECT đã bán được 6 triệu cổ phiếu quỹ, thặng dư đạt hơn 9.000 đồng trên mỗi cổ phiếu"
VND,8/22/2017,7:21,"Vừa chuyển sàn, VnDirect đã tính bán 6 triệu cổ phiếu quỹ"
VND,7/28/2017,15:38,Lãi suất VND quá cao cũng có thể làm tăng đô la hóa
VND,7/18/2017,15:46,VNDIRECT ước đạt 322 tỷ đồng LNST trong 6 tháng đầu năm
VND,7/16/2017,8:41,Người nước ngoài được gửi tiết kiệm tại VN: Sẽ hạn chế tình trạng đầu cơ ngoại tệ?
VND,7/14/2017,16:32,Chỉ số Big Mac: Tiền đồng đang bị định giá thấp hơn một nửa so với giá trị thực
VND,7/14/2017,7:27,"“Đặt cược” vào TTCK Việt Nam, Pyn Elite Fund đã thắng lớn với hàng loạt khoản đầu tư vào các Công ty chứng khoán"
VND,7/10/2017,15:52,Các ngân hàng sẽ phải nỗ lực tiết giảm chi phí hoạt động để hỗ trợ chủ trương ổn định lãi suất
VND,7/6/2017,20:38,Kiều hối không còn đổ dồn vào nhà đất
VND,7/3/2017,11:46,VNDIRECT đã nộp hồ sơ niêm yết chứng khoán lên HoSE
VND,5/22/2017,21:38,"Cổ phiếu tăng gần 60%, VNDIRECT dự kiến phát hành 52 triệu cổ phiếu cho cổ đông hiện hữu"
VND,4/8/2017,9:02,"Tỷ giá biến động mạnh trong quý I, đâu là nguyên do?"
VND,3/17/2017,21:53,Quyết định nâng lãi suất cơ bản của FED sẽ ảnh hưởng không lớn đến VND
VND,2/16/2017,21:25,"Chuyên gia Dragon Capital: Năm 2017, VND sẽ mất giá không quá 2%"
VND,1/26/2017,15:32,Dự trữ ngoại hối tăng: Ứng phó được những biến động lớn
VND,1/1/2017,9:35,"Thống đốc Lê Minh Hưng: “Cho đến cuối năm 2016, VND mới mất giá 1,1 – 1,2%”"
VND,12/10/2016,8:54,TS. Trần Du Lịch: “Không phải VND mất giá mà là USD lên giá”
VND,12/9/2016,15:37,VNDIRECT đăng ký mua vào 5 triệu cổ phiếu làm cổ phiếu quỹ
VND,11/27/2016,14:32,"""Cú đột kích"" của tỷ giá và nỗi lo lãi suất?"
VND,10/25/2016,16:18,"VnDirect lãi ròng 9 tháng 148 tỷ đồng, cho vay margin hơn 2.000 tỷ đồng"
VND,9/19/2016,9:46,Ngân hàng đồng loạt bán USD ở mức 22.340 đồng
VND,7/22/2016,11:44,Big Mac Index: Tiền đồng đang bị định giá thấp gần 47%
VND,7/8/2016,20:00,Tỷ giá vẫn rất khó lường và tiềm ẩn nhiều rủi ro
VND,7/7/2016,13:44,Các ngân hàng giảm mạnh vay mượn ngoại tệ
VND,7/1/2016,10:02,"Không phải Brexit, đây mới là yếu tố rủi ro đáng lưu ý và gây áp lực lớn đến tỷ giá"
VND,5/24/2016,17:21,Chứng khoán VnDirect bỏ gần 59 tỷ mua cổ phiếu quỹ
VND,5/16/2016,8:47,Những điều nhà đầu tư cần biết khi chuyển tài khoản từ Kim Long sang VNDIRECT
VND,5/12/2016,8:20,Chủ tịch VAMC: “Chúng tôi đang tập trung giải quyết hàng tồn”
VND,5/10/2016,16:08,Chứng khoán VnDirect đăng ký mua vào 5 triệu cổ phiếu quỹ
VND,5/6/2016,8:48,Các ngân hàng giảm mạnh vay mượn ngoại tệ
VND,5/1/2016,13:29,"ĐHCĐ Vndirect: Năm 2016 đặt mục tiêu doanh thu tăng 26%, lợi nhuận chỉ tăng 1,8%"
VND,4/25/2016,15:30,"ĐHCĐ Kim Long: Đã bán hết danh mục cổ phiếu dầu khí, hoàn tất giải thể trong tháng 10"
VND,4/21/2016,14:40,"VNDirect sẽ phát hành 600 tỷ trái phiếu riêng lẻ, thận trọng đặt kế hoạch 2016"
VND,4/19/2016,8:09,Tỷ giá 2016: Khó có cơ hội đầu cơ?
VND,4/9/2016,7:31,NHNN lý giải vì sao chưa thể thả nổi hoàn toàn tỷ giá?
VND,3/29/2016,9:28,"Cơ hội tối đa hóa lợi nhuận từ ""mánh"" đánh tráo lãi suất"
VND,2/29/2016,20:41,Doanh nghiệp không chờ tỷ giá
VND,1/28/2016,17:45,Các ngân hàng giảm mạnh vay mượn ngoại tệ
VND,1/22/2016,11:54,"Vndirect: Đẩy mạnh tự doanh, cho vay margin, năm 2015 lãi gần 182 tỷ đồng"
VND,1/8/2016,10:14,"Chỉ số Big Mac: Tiền đồng bị định giá thấp 45,8%"
VND,12/30/2015,10:46,Tỷ giá liên tục trồi sụt dịp cuối năm
VND,12/21/2015,7:34,Vật vã USD: Dân Việt lãnh cú sốc thế giới phẳng
VND,12/17/2015,15:44,TS. Trương Văn Phước: “Bất chấp Fed làm gì cũng không nên điều chỉnh tỷ giá quá 5%”
VND,12/4/2015,12:08,"""Việt Nam có thể điều chỉnh tỷ giá 3 – 5% trong năm 2016"""
VND,11/30/2015,14:49,Tỷ giá tăng mạnh trở lại lên sát mức trần
VND,11/30/2015,9:51,Tỷ giá chờ… FED
VND,11/30/2015,9:01,Chuyên gia bày cách ứng phó biến động tỷ giá
VND,11/27/2015,10:02,Áp lực lên tỷ giá gia tăng
VND,11/25/2015,9:26,Biến động tỷ giá hối đoái và câu chuyện của Việt Nam
VND,11/12/2015,8:45,NHNN: Lãi suất vẫn ổn định
VND,10/29/2015,14:25,VAMC giảm lãi suất với các khoản nợ xấu đã mua
VND,10/26/2015,8:50,“Tỷ giá VND/USD sẽ không tăng đột biến”
VND,10/21/2015,12:08,"VnDirect: 9 tháng lãi 122 tỷ đồng, hoàn thành 61% kế hoạch năm"
VND,10/12/2015,10:18,Các ngân hàng tăng mạnh giá mua USD
VND,10/12/2015,8:32,Giữ VND sẽ có lợi hơn USD
VND,10/8/2015,15:19,Tỷ giá giảm nhanh chưa từng có
VND,10/7/2015,14:20,Chính sách “điểm huyệt” găm giữ ngoại tệ
VND,10/2/2015,9:30,USD ngân hàng tiếp tục giảm mạnh
VND,9/29/2015,16:57,"Lãi suất USD thấp kỷ lục, lượng ngoại tệ bán tăng vọt"
VND,9/29/2015,11:23,Hạ lãi suất gửi USD về 0%: Quyết định quyết đoán chỉ Việt Nam thực hiện được
VND,9/28/2015,15:05,"""Biện pháp hạ lãi suất tiền gửi USD của NHNN là chưa đủ"""
VND,9/28/2015,11:26,"NHNN hạ lãi suất USD, có mạo hiểm thanh khoản?"
VND,9/24/2015,11:15,USD ngân hàng tăng giá mạnh
VND,9/21/2015,10:36,Tỷ giá VND/USD giảm phiên thứ ba liên tiếp
VND,9/19/2015,11:37,"Cuối tuần, giá USD tiếp đà lao dốc"
VND,9/8/2015,15:26,"Hàng loạt ngân hàng tăng lãi suất tiết kiệm, có đáng lo?"
VND,9/4/2015,9:59,Tỷ giá USD/VND đảo chiều đi xuống
VND,9/4/2015,9:12,“Đừng nghĩ thả nổi tỷ giá đơn giản như vậy!”
VND,9/1/2015,10:33,Các ngân hàng tiếp tục tăng giá USD
VND,8/31/2015,9:28,"Đầu tuần, tỷ giá USD/VND có dấu hiệu tăng trở lại"
VND,8/27/2015,19:22,Lãi suất liên ngân hàng bằng VND tiếp tục tăng ở hầu hết các kỳ hạn
VND,8/27/2015,10:45,Các ngân hàng đồng loạt giảm mạnh giá USD
VND,8/27/2015,8:50,Ổn định tỷ giá và mặt trái tấm huy chương
VND,8/24/2015,16:37,Ôtô đồng loạt tăng giá mạnh?
VND,8/24/2015,14:57,"Ngân hàng đẩy giá bán USD lên kịch trần, tăng mạnh giá mua vào"
VND,8/24/2015,9:35,Tỷ giá USD/VND tiếp tục tăng nhiệt
VND,8/24/2015,8:25,“Cân đong” bài toán tỷ giá và lãi suất
VND,8/23/2015,19:16,Thời điểm này không nên đầu tư vào USD
VND,8/23/2015,9:29,Ngân hàng Nhà nước sẽ giãn lực cầu ngoại tệ
VND,8/23/2015,9:23,Tỷ giá khó tăng thêm
VND,8/19/2015,20:04,Phá giá VND sẽ tác động không lớn đến lạm phát nhưng lãi suất sẽ tăng
VND,8/19/2015,13:28,NHNN điều chỉnh tỷ giá USD/VND đã hợp lý chưa?
VND,8/19/2015,7:55,Tỷ giá đang đối mặt với áp lực điều chỉnh tăng
VND,8/17/2015,10:22,"Trước áp lực tỷ giá, Doanh nghiệp cần dùng công cụ phòng ngừa rủi ro"
VND,8/15/2015,14:45,Những “cơn đại địa chấn” thị trường tài chính tuần qua
VND,8/14/2015,9:24,Lạng Sơn: Doanh nghiệp lẫn người đổi tiền lao đao
VND,8/13/2015,9:29,Tỷ giá USD/VND sẽ còn điều chỉnh?
VND,8/13/2015,7:30,Nếu Trung Quốc tiếp tục phá giá đồng Nhân dân tệ...
VND,8/12/2015,17:48,"Trung Quốc và Việt Nam cùng ""phá giá"" tiền: Ngành nào sẽ bị “chịu” trận?"
VND,8/12/2015,11:49,USD ngân hàng thiết lập mặt bằng mới
VND,8/12/2015,11:27,"Chuyên gia Alan Pham: ""Việt Nam điều chỉnh biên độ tỷ giá rất đúng thời điểm"""
VND,8/12/2015,10:14,"Tăng biên độ tỷ giá lên 2%, các chuyên gia nói gì?"
VND,8/11/2015,21:21,"Trung Quốc “chơi dao”, VND có nguy?"
VND,8/9/2015,7:00,Các ngân hàng tăng cường vay mượn tiền đồng
VND,8/6/2015,17:41,"VDSC: ""Điều chỉnh tỷ giá, không sớm thì muộn"""
VND,7/31/2015,14:34,Giao dịch và lãi suất trên liên ngân hàng cùng tăng
VND,7/30/2015,13:00,"37 tỷ USD và 10 tấn vàng liệu có đủ ""kìm chân"" tỷ giá?"
VND,7/30/2015,8:10,Ông Trương Văn Phước: “Không có áp lực gì để tỷ giá tăng mạnh từ nay đến cuối năm”
VND,7/25/2015,20:34,Phó Thống đốc NHNN: Tỷ giá sẽ “neo” ở 2%
VND,7/17/2015,11:39,Giao dịch trên thị trường liên ngân hàng giảm mạnh
VND,7/17/2015,11:15,"Chỉ số Big Mac: Tiền đồng bị định giá thấp 42,6%"
VND,7/15/2015,13:00,Tỷ giá USD/VND được dự báo “tăng ít nhất 3%” năm 2015
VND,7/4/2015,14:00,"Tương tự Tổng công ty Sông Đà, VNDirect chưa thoái được vốn khỏi SDU"
VND,6/5/2015,8:52,Lãi suất liên ngân hàng giảm
VND,6/3/2015,9:02,"VNDirect sắp thoát khỏi ""kiếp nạn"" SDU?"
VND,5/9/2015,16:00,Người có tiền nhàn rỗi nên giữ VND hay USD?
VND,4/16/2015,17:29,"VNDirect năm 2015: Ồ ạt các kế hoạch huy động vốn, tăng số lượng môi giới lên 500 người"
VND,3/30/2015,8:07,Năm điểm chính trong thông điệp tỷ giá
VND,3/22/2015,16:16,VND lên giá: Không thể xem thường
VND,3/3/2015,22:57,Lại đề xuất phá giá tiền đồng
VND,2/18/2015,9:57,"Sổ tiết kiệm: Có thể gửi bằng tiền lẻ, ủy quyền cho người khác nhận lãi"
VND,1/14/2015,12:27,Lo áp lực thanh khoản ngoại tệ
VND,1/11/2015,10:42,Những quan niệm sai lầm về phá giá VND
VND,1/10/2015,10:31,"USD tăng, gửi VN đồng vẫn lợi"
VND,1/9/2015,7:30,Tăng tỷ giá là điều tất yếu
HCM,12/17/2024,17:55,Thủ tướng tiếp tục chỉ đạo gỡ vướng dự án chống ngập 10.000 tỷ đồng ở TP.HCM
HCM,10/11/2024,10:18,"Cổ phiếu vào diện bị kiểm soát, Đầu tư Sao Thái Dương khắc phục ra sao?"
HCM,3/19/2024,6:00,Dragon Capital tung gần 700 tỷ mua vào hàng chục triệu cổ phiếu Chứng khoán HSC
HCM,3/5/2024,16:05,"Sắp chi hàng ngàn tỉ đồng làm đường rộng 60m nối Tp.HCM với Bình Dương, thị trường bất động “hai bờ” hưởng lợi?"
HCM,2/29/2024,17:09,Dragon Capital dự chi hàng trăm tỷ thực hiện quyền mua cổ phiếu HCM
HCM,2/27/2024,0:01,"Cổ phiếu HCM nổi sóng cùng “game” tăng vốn, Chứng khoán HSC trở lại cuộc đua sau nhiều năm đánh mất vị thế?"
HCM,1/8/2024,9:35,"Cổ phiếu ""sừng sỏ"" ngành chứng khoán có thể bị loại khỏi rổ VNFinLead ngay trong tháng 1"
HCM,12/18/2023,14:22,"Chứng khoán HSC dự kiến phát hành gần 300 triệu cổ phiếu mới, tăng vốn điều lệ lên hơn 7.500 tỷ"
HCM,8/25/2023,10:39,HSC bị xử phạt do sử dụng nhân viên chưa có chứng chỉ hành nghề
HCM,10/20/2022,16:15,Chứng khoán HSC báo lãi quý 3 sụt giảm 48%
HCM,6/6/2022,17:03,"Chưa xác định phần vốn góp của HFIC, Chứng khoán TP HCM hoãn họp thường niên"
HCM,12/20/2021,15:07,Chứng khoán HSC vay tín chấp 104 triệu USD từ 12 định chế tài chính
HCM,12/17/2021,10:20,HFIC dự kiến chi thêm 459 tỷ đồng mua gần 33 triệu cổ phiếu HCM
HCM,12/2/2021,10:11,"Bán không được quyền mua, HFIC lại đăng ký bán hơn 10 triệu cổ phiếu HCM"
HCM,11/23/2021,11:39,HFIC bán đấu giá gần 73 triệu quyền mua cổ phiếu của Chứng khoán HSC với tổng giá trị gần nghìn tỷ đồng
HCM,11/10/2021,14:48,HFIC quyết định không đặt lệnh bán cổ phiếu HCM dù đã đăng ký bán hơn 10 triệu cổ phiếu
HCM,10/6/2021,10:30,Chủ tịch Chứng khoán HSC bị phạt do không công bố thông tin giao dịch cổ phiếu HCM
HCM,9/30/2021,8:46,HFIC đăng ký bán hơn 10 triệu cổ phiếu HCM của Chứng khoán HSC
HCM,9/28/2021,13:49,"Chứng khoán HSC chuẩn bị phát hành 152,5 triệu cổ phiếu, thu về hơn 2.100 tỷ đồng bổ sung nguồn cho margin và tự doanh"
HCM,7/20/2021,18:17,"HSC lãi ròng 283 tỷ quý 2, tăng 88% cùng kỳ năm trước, tự doanh mua mạnh cổ phiếu trong Vn30"
HCM,7/10/2021,15:14,"TP HCM chi gần 4 tỉ đồng cho người khó khăn, đói kém khi thực hiện Chỉ thị 16"
HCM,5/12/2021,18:24,Chứng khoán HSC điều chỉnh room ngoại về 49%
HCM,4/19/2021,13:48,Chứng khoán HSC trình ĐHCĐ thông qua phương án tạm chuyển giao dịch sang HNX
HCM,4/18/2021,20:05,"HSC tất toán gần 1.000 tỷ đồng danh mục tự doanh, lãi quý 1 gấp 3,2 lần cùng kỳ 2020."
HCM,12/29/2020,9:30,"HFIC đã bán ra 14,5 triệu cổ phiếu HCM của Chứng khoán HSC"
HCM,11/10/2020,22:40,HFIC đăng ký bán 25 triệu cổ phiếu HCM của Chứng khoán HSC
HCM,10/20/2020,16:50,"Công ty chứng khoán HSC 9 tháng lãi sau thuế 393 tỷ đồng, tăng 29% cùng kỳ năm trước, dư nợ margin tăng 27% lên hơn 6.000 tỷ đồng"
HCM,6/27/2020,9:21,Chứng khoán HSC (HCM) chi hơn 213 tỷ đồng trả nốt cổ tức còn lại năm 2019
HCM,6/12/2020,6:47,Chứng khoán HSC (HCM): Kế hoạch lãi sau thuế 454 tỷ đồng năm 2020
HCM,1/4/2020,19:11,HFIC muốn bán lên 10 triệu cổ phiếu HCM của Chứng khoán HSC thay vì 5 triệu cổ phiếu như trước đó
HCM,12/20/2019,9:34,HFIC lại đăng ký bán bớt 5 triệu cổ phiếu HCM của Chứng khoán HSC
HCM,11/11/2019,15:22,HSC chuẩn bị chi gần 153 tỷ đồng tạm ứng cổ tức đợt 1 năm 2019
HCM,9/19/2019,16:37,Chứng khoán HSC chuyển nhượng hơn 2 triệu cổ phần tại Quản lý quỹ VFM cho Dargon Capital
HCM,7/22/2019,22:18,"Chứng khoán HSC tăng mạnh mua trái phiếu nửa đầu năm 2019, lãi giảm gần 60% cùng kỳ năm trước"
HCM,5/22/2019,14:06,Chứng khoán HSC phân phối lại cho HFIC 25 triệu cổ phiếu chưa chào bán được
HCM,4/9/2019,21:07,Chứng khoán HSC (HCM): Kế hoạch lãi trước thuế 851 tỷ đồng năm 2019; chuẩn bị kinh doanh chứng quyền có đảm bảo
HCM,2/11/2019,9:34,Chứng khoán HSC phát hành hơn 86 triệu cổ phiếu thưởng tỷ lệ 3:2
HCM,12/30/2018,15:49,Chứng khoán HSC (HCM) phát hành 485 tỷ đồng trái phiếu không chuyển đổi
HCM,9/19/2018,19:39,Chứng khoán HSC trình ĐHCĐ hàng loạt phương án tăng vốn điều lệ
